Var.Lab,Rot. Padrão,Coluna temporária,Nome Banco,Tipo de Dado,Novo Rótulo,2016,2017,2018,2019,2022
PND2T459N0,V1028125,0,peso_replicado_do_domicilio_e_das_pessoas_125,REAL,Peso replicado do domicílio e das pessoas,PND2T459N0,PND2T459N0,PND2T459N0,PND2T459N0,PND2T459N0
PND2T460N0,V1028126,0,peso_replicado_do_domicilio_e_das_pessoas_126,REAL,Peso replicado do domicílio e das pessoas,PND2T460N0,PND2T460N0,PND2T460N0,PND2T460N0,PND2T460N0
PND2T461N0,V1028127,0,peso_replicado_do_domicilio_e_das_pessoas_127,REAL,Peso replicado do domicílio e das pessoas,PND2T461N0,PND2T461N0,PND2T461N0,PND2T461N0,PND2T461N0
PND2T462N0,V1028128,0,peso_replicado_do_domicilio_e_das_pessoas_128,REAL,Peso replicado do domicílio e das pessoas,PND2T462N0,PND2T462N0,PND2T462N0,PND2T462N0,PND2T462N0
PND2T463N0,V1028129,0,peso_replicado_do_domicilio_e_das_pessoas_129,REAL,Peso replicado do domicílio e das pessoas,PND2T463N0,PND2T463N0,PND2T463N0,PND2T463N0,PND2T463N0
PND2T464N0,V1028130,0,peso_replicado_do_domicilio_e_das_pessoas_130,REAL,Peso replicado do domicílio e das pessoas,PND2T464N0,PND2T464N0,PND2T464N0,PND2T464N0,PND2T464N0
PND2T465N0,V1028131,0,peso_replicado_do_domicilio_e_das_pessoas_131,REAL,Peso replicado do domicílio e das pessoas,PND2T465N0,PND2T465N0,PND2T465N0,PND2T465N0,PND2T465N0
PND2T466N0,V1028132,0,peso_replicado_do_domicilio_e_das_pessoas_132,REAL,Peso replicado do domicílio e das pessoas,PND2T466N0,PND2T466N0,PND2T466N0,PND2T466N0,PND2T466N0
PND2T467N0,V1028133,0,peso_replicado_do_domicilio_e_das_pessoas_133,REAL,Peso replicado do domicílio e das pessoas,PND2T467N0,PND2T467N0,PND2T467N0,PND2T467N0,PND2T467N0
PND2T468N0,V1028134,0,peso_replicado_do_domicilio_e_das_pessoas_134,REAL,Peso replicado do domicílio e das pessoas,PND2T468N0,PND2T468N0,PND2T468N0,PND2T468N0,PND2T468N0
PND2T469N0,V1028135,0,peso_replicado_do_domicilio_e_das_pessoas_135,REAL,Peso replicado do domicílio e das pessoas,PND2T469N0,PND2T469N0,PND2T469N0,PND2T469N0,PND2T469N0
PND2T470N0,V1028136,0,peso_replicado_do_domicilio_e_das_pessoas_136,REAL,Peso replicado do domicílio e das pessoas,PND2T470N0,PND2T470N0,PND2T470N0,PND2T470N0,PND2T470N0
PND2T471N0,V1028137,0,peso_replicado_do_domicilio_e_das_pessoas_137,REAL,Peso replicado do domicílio e das pessoas,PND2T471N0,PND2T471N0,PND2T471N0,PND2T471N0,PND2T471N0
PND2T472N0,V1028138,0,peso_replicado_do_domicilio_e_das_pessoas_138,REAL,Peso replicado do domicílio e das pessoas,PND2T472N0,PND2T472N0,PND2T472N0,PND2T472N0,PND2T472N0
PND2T473N0,V1028139,0,peso_replicado_do_domicilio_e_das_pessoas_139,REAL,Peso replicado do domicílio e das pessoas,PND2T473N0,PND2T473N0,PND2T473N0,PND2T473N0,PND2T473N0
PND2T474N0,V1028140,0,peso_replicado_do_domicilio_e_das_pessoas_140,REAL,Peso replicado do domicílio e das pessoas,PND2T474N0,PND2T474N0,PND2T474N0,PND2T474N0,PND2T474N0
PND2T475N0,V1028141,0,peso_replicado_do_domicilio_e_das_pessoas_141,REAL,Peso replicado do domicílio e das pessoas,PND2T475N0,PND2T475N0,PND2T475N0,PND2T475N0,PND2T475N0
PND2T476N0,V1028142,0,peso_replicado_do_domicilio_e_das_pessoas_142,REAL,Peso replicado do domicílio e das pessoas,PND2T476N0,PND2T476N0,PND2T476N0,PND2T476N0,PND2T476N0
PND2T477N0,V1028143,0,peso_replicado_do_domicilio_e_das_pessoas_143,REAL,Peso replicado do domicílio e das pessoas,PND2T477N0,PND2T477N0,PND2T477N0,PND2T477N0,PND2T477N0
PND2T478N0,V1028144,0,peso_replicado_do_domicilio_e_das_pessoas_144,REAL,Peso replicado do domicílio e das pessoas,PND2T478N0,PND2T478N0,PND2T478N0,PND2T478N0,PND2T478N0
PND2T479N0,V1028145,0,peso_replicado_do_domicilio_e_das_pessoas_145,REAL,Peso replicado do domicílio e das pessoas,PND2T479N0,PND2T479N0,PND2T479N0,PND2T479N0,PND2T479N0
PND2T480N0,V1028146,0,peso_replicado_do_domicilio_e_das_pessoas_146,REAL,Peso replicado do domicílio e das pessoas,PND2T480N0,PND2T480N0,PND2T480N0,PND2T480N0,PND2T480N0
PND2T481N0,V1028147,0,peso_replicado_do_domicilio_e_das_pessoas_147,REAL,Peso replicado do domicílio e das pessoas,PND2T481N0,PND2T481N0,PND2T481N0,PND2T481N0,PND2T481N0
PND2T482N0,V1028148,0,peso_replicado_do_domicilio_e_das_pessoas_148,REAL,Peso replicado do domicílio e das pessoas,PND2T482N0,PND2T482N0,PND2T482N0,PND2T482N0,PND2T482N0
PND2T483N0,V1028149,0,peso_replicado_do_domicilio_e_das_pessoas_149,REAL,Peso replicado do domicílio e das pessoas,PND2T483N0,PND2T483N0,PND2T483N0,PND2T483N0,PND2T483N0
PND2T484N0,V1028150,0,peso_replicado_do_domicilio_e_das_pessoas_150,REAL,Peso replicado do domicílio e das pessoas,PND2T484N0,PND2T484N0,PND2T484N0,PND2T484N0,PND2T484N0
PND2T485N0,V1028151,0,peso_replicado_do_domicilio_e_das_pessoas_151,REAL,Peso replicado do domicílio e das pessoas,PND2T485N0,PND2T485N0,PND2T485N0,PND2T485N0,PND2T485N0
PND2T486N0,V1028152,0,peso_replicado_do_domicilio_e_das_pessoas_152,REAL,Peso replicado do domicílio e das pessoas,PND2T486N0,PND2T486N0,PND2T486N0,PND2T486N0,PND2T486N0
PND2T487N0,V1028153,0,peso_replicado_do_domicilio_e_das_pessoas_153,REAL,Peso replicado do domicílio e das pessoas,PND2T487N0,PND2T487N0,PND2T487N0,PND2T487N0,PND2T487N0
PND2T488N0,V1028154,0,peso_replicado_do_domicilio_e_das_pessoas_154,REAL,Peso replicado do domicílio e das pessoas,PND2T488N0,PND2T488N0,PND2T488N0,PND2T488N0,PND2T488N0
PND2T489N0,V1028155,0,peso_replicado_do_domicilio_e_das_pessoas_155,REAL,Peso replicado do domicílio e das pessoas,PND2T489N0,PND2T489N0,PND2T489N0,PND2T489N0,PND2T489N0
PND2T490N0,V1028156,0,peso_replicado_do_domicilio_e_das_pessoas_156,REAL,Peso replicado do domicílio e das pessoas,PND2T490N0,PND2T490N0,PND2T490N0,PND2T490N0,PND2T490N0
PND2T491N0,V1028157,0,peso_replicado_do_domicilio_e_das_pessoas_157,REAL,Peso replicado do domicílio e das pessoas,PND2T491N0,PND2T491N0,PND2T491N0,PND2T491N0,PND2T491N0
PND2T492N0,V1028158,0,peso_replicado_do_domicilio_e_das_pessoas_158,REAL,Peso replicado do domicílio e das pessoas,PND2T492N0,PND2T492N0,PND2T492N0,PND2T492N0,PND2T492N0
PND2T493N0,V1028159,0,peso_replicado_do_domicilio_e_das_pessoas_159,REAL,Peso replicado do domicílio e das pessoas,PND2T493N0,PND2T493N0,PND2T493N0,PND2T493N0,PND2T493N0
PND2T494N0,V1028160,0,peso_replicado_do_domicilio_e_das_pessoas_160,REAL,Peso replicado do domicílio e das pessoas,PND2T494N0,PND2T494N0,PND2T494N0,PND2T494N0,PND2T494N0
PND2T495N0,V1028161,0,peso_replicado_do_domicilio_e_das_pessoas_161,REAL,Peso replicado do domicílio e das pessoas,PND2T495N0,PND2T495N0,PND2T495N0,PND2T495N0,PND2T495N0
PND2T496N0,V1028162,0,peso_replicado_do_domicilio_e_das_pessoas_162,REAL,Peso replicado do domicílio e das pessoas,PND2T496N0,PND2T496N0,PND2T496N0,PND2T496N0,PND2T496N0
PND2T497N0,V1028163,0,peso_replicado_do_domicilio_e_das_pessoas_163,REAL,Peso replicado do domicílio e das pessoas,PND2T497N0,PND2T497N0,PND2T497N0,PND2T497N0,PND2T497N0
PND2T498N0,V1028164,0,peso_replicado_do_domicilio_e_das_pessoas_164,REAL,Peso replicado do domicílio e das pessoas,PND2T498N0,PND2T498N0,PND2T498N0,PND2T498N0,PND2T498N0
PND2T499N0,V1028165,0,peso_replicado_do_domicilio_e_das_pessoas_165,REAL,Peso replicado do domicílio e das pessoas,PND2T499N0,PND2T499N0,PND2T499N0,PND2T499N0,PND2T499N0
PND2T500N0,V1028166,0,peso_replicado_do_domicilio_e_das_pessoas_166,REAL,Peso replicado do domicílio e das pessoas,PND2T500N0,PND2T500N0,PND2T500N0,PND2T500N0,PND2T500N0
PND2T501N0,V1028167,0,peso_replicado_do_domicilio_e_das_pessoas_167,REAL,Peso replicado do domicílio e das pessoas,PND2T501N0,PND2T501N0,PND2T501N0,PND2T501N0,PND2T501N0
PND2T502N0,V1028168,0,peso_replicado_do_domicilio_e_das_pessoas_168,REAL,Peso replicado do domicílio e das pessoas,PND2T502N0,PND2T502N0,PND2T502N0,PND2T502N0,PND2T502N0
PND2T503N0,V1028169,0,peso_replicado_do_domicilio_e_das_pessoas_169,REAL,Peso replicado do domicílio e das pessoas,PND2T503N0,PND2T503N0,PND2T503N0,PND2T503N0,PND2T503N0
PND2T504N0,V1028170,0,peso_replicado_do_domicilio_e_das_pessoas_170,REAL,Peso replicado do domicílio e das pessoas,PND2T504N0,PND2T504N0,PND2T504N0,PND2T504N0,PND2T504N0
PND2T505N0,V1028171,0,peso_replicado_do_domicilio_e_das_pessoas_171,REAL,Peso replicado do domicílio e das pessoas,PND2T505N0,PND2T505N0,PND2T505N0,PND2T505N0,PND2T505N0
PND2T506N0,V1028172,0,peso_replicado_do_domicilio_e_das_pessoas_172,REAL,Peso replicado do domicílio e das pessoas,PND2T506N0,PND2T506N0,PND2T506N0,PND2T506N0,PND2T506N0
PND2T507N0,V1028173,0,peso_replicado_do_domicilio_e_das_pessoas_173,REAL,Peso replicado do domicílio e das pessoas,PND2T507N0,PND2T507N0,PND2T507N0,PND2T507N0,PND2T507N0
PND2T508N0,V1028174,0,peso_replicado_do_domicilio_e_das_pessoas_174,REAL,Peso replicado do domicílio e das pessoas,PND2T508N0,PND2T508N0,PND2T508N0,PND2T508N0,PND2T508N0
PND2T509N0,V1028175,0,peso_replicado_do_domicilio_e_das_pessoas_175,REAL,Peso replicado do domicílio e das pessoas,PND2T509N0,PND2T509N0,PND2T509N0,PND2T509N0,PND2T509N0
PND2T510N0,V1028176,0,peso_replicado_do_domicilio_e_das_pessoas_176,REAL,Peso replicado do domicílio e das pessoas,PND2T510N0,PND2T510N0,PND2T510N0,PND2T510N0,PND2T510N0
PND2T511N0,V1028177,0,peso_replicado_do_domicilio_e_das_pessoas_177,REAL,Peso replicado do domicílio e das pessoas,PND2T511N0,PND2T511N0,PND2T511N0,PND2T511N0,PND2T511N0
PND2T512N0,V1028178,0,peso_replicado_do_domicilio_e_das_pessoas_178,REAL,Peso replicado do domicílio e das pessoas,PND2T512N0,PND2T512N0,PND2T512N0,PND2T512N0,PND2T512N0
PND2T513N0,V1028179,0,peso_replicado_do_domicilio_e_das_pessoas_179,REAL,Peso replicado do domicílio e das pessoas,PND2T513N0,PND2T513N0,PND2T513N0,PND2T513N0,PND2T513N0
PND2T514N0,V1028180,0,peso_replicado_do_domicilio_e_das_pessoas_180,REAL,Peso replicado do domicílio e das pessoas,PND2T514N0,PND2T514N0,PND2T514N0,PND2T514N0,PND2T514N0
PND2T515N0,V1028181,0,peso_replicado_do_domicilio_e_das_pessoas_181,REAL,Peso replicado do domicílio e das pessoas,PND2T515N0,PND2T515N0,PND2T515N0,PND2T515N0,PND2T515N0
PND2T516N0,V1028182,0,peso_replicado_do_domicilio_e_das_pessoas_182,REAL,Peso replicado do domicílio e das pessoas,PND2T516N0,PND2T516N0,PND2T516N0,PND2T516N0,PND2T516N0
PND2T517N0,V1028183,0,peso_replicado_do_domicilio_e_das_pessoas_183,REAL,Peso replicado do domicílio e das pessoas,PND2T517N0,PND2T517N0,PND2T517N0,PND2T517N0,PND2T517N0
PND2T518N0,V1028184,0,peso_replicado_do_domicilio_e_das_pessoas_184,REAL,Peso replicado do domicílio e das pessoas,PND2T518N0,PND2T518N0,PND2T518N0,PND2T518N0,PND2T518N0
PND2T519N0,V1028185,0,peso_replicado_do_domicilio_e_das_pessoas_185,REAL,Peso replicado do domicílio e das pessoas,PND2T519N0,PND2T519N0,PND2T519N0,PND2T519N0,PND2T519N0
PND2T520N0,V1028186,0,peso_replicado_do_domicilio_e_das_pessoas_186,REAL,Peso replicado do domicílio e das pessoas,PND2T520N0,PND2T520N0,PND2T520N0,PND2T520N0,PND2T520N0
PND2T521N0,V1028187,0,peso_replicado_do_domicilio_e_das_pessoas_187,REAL,Peso replicado do domicílio e das pessoas,PND2T521N0,PND2T521N0,PND2T521N0,PND2T521N0,PND2T521N0
PND2T522N0,V1028188,0,peso_replicado_do_domicilio_e_das_pessoas_188,REAL,Peso replicado do domicílio e das pessoas,PND2T522N0,PND2T522N0,PND2T522N0,PND2T522N0,PND2T522N0
PND2T523N0,V1028189,0,peso_replicado_do_domicilio_e_das_pessoas_189,REAL,Peso replicado do domicílio e das pessoas,PND2T523N0,PND2T523N0,PND2T523N0,PND2T523N0,PND2T523N0
PND2T524N0,V1028190,0,peso_replicado_do_domicilio_e_das_pessoas_190,REAL,Peso replicado do domicílio e das pessoas,PND2T524N0,PND2T524N0,PND2T524N0,PND2T524N0,PND2T524N0
PND2T525N0,V1028191,0,peso_replicado_do_domicilio_e_das_pessoas_191,REAL,Peso replicado do domicílio e das pessoas,PND2T525N0,PND2T525N0,PND2T525N0,PND2T525N0,PND2T525N0
PND2T526N0,V1028192,0,peso_replicado_do_domicilio_e_das_pessoas_192,REAL,Peso replicado do domicílio e das pessoas,PND2T526N0,PND2T526N0,PND2T526N0,PND2T526N0,PND2T526N0
PND2T527N0,V1028193,0,peso_replicado_do_domicilio_e_das_pessoas_193,REAL,Peso replicado do domicílio e das pessoas,PND2T527N0,PND2T527N0,PND2T527N0,PND2T527N0,PND2T527N0
PND2T528N0,V1028194,0,peso_replicado_do_domicilio_e_das_pessoas_194,REAL,Peso replicado do domicílio e das pessoas,PND2T528N0,PND2T528N0,PND2T528N0,PND2T528N0,PND2T528N0
PND2T529N0,V1028195,0,peso_replicado_do_domicilio_e_das_pessoas_195,REAL,Peso replicado do domicílio e das pessoas,PND2T529N0,PND2T529N0,PND2T529N0,PND2T529N0,PND2T529N0
PND2T530N0,V1028196,0,peso_replicado_do_domicilio_e_das_pessoas_196,REAL,Peso replicado do domicílio e das pessoas,PND2T530N0,PND2T530N0,PND2T530N0,PND2T530N0,PND2T530N0
PND2T531N0,V1028197,0,peso_replicado_do_domicilio_e_das_pessoas_197,REAL,Peso replicado do domicílio e das pessoas,PND2T531N0,PND2T531N0,PND2T531N0,PND2T531N0,PND2T531N0
PND2T532N0,V1028198,0,peso_replicado_do_domicilio_e_das_pessoas_198,REAL,Peso replicado do domicílio e das pessoas,PND2T532N0,PND2T532N0,PND2T532N0,PND2T532N0,PND2T532N0
PND2T533N0,V1028199,0,peso_replicado_do_domicilio_e_das_pessoas_199,REAL,Peso replicado do domicílio e das pessoas,PND2T533N0,PND2T533N0,PND2T533N0,PND2T533N0,PND2T533N0
PND2T534N0,V1028200,0,peso_replicado_do_domicilio_e_das_pessoas_200,REAL,Peso replicado do domicílio e das pessoas,PND2T534N0,PND2T534N0,PND2T534N0,PND2T534N0,PND2T534N0
PND2T535N0,V1037,0,projecao_da_populacao_por_niveis_geograficos_morador_seleciona,INT,Projeção da população por níveis geográficos (morador selecionado),,,,,PND2T535N0
PND2T536N0,V1038,0,projecao_da_populacao_por_sexo_e_idade_morador_selecionado,INT,Projeção da população por sexo e idade (morador selecionado),,,,,PND2T536N0
PND2T537N0,V1035,0,peso_do_morador_selecionado_sem_cal,REAL,Peso do morador selecionado,,,,,PND2T537N0
PND2T538N0,V1036,0,peso_do_morador_selecionado_com_cal,REAL,Peso do morador selecionado,,,,,PND2T538N0
PND2T539N0,V1036001,0,peso_replicado_do_domicilio_e_das_pessoas_201,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T539N0
PND2T540N0,V1036002,0,peso_replicado_do_domicilio_e_das_pessoas_202,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T540N0
PND2T541N0,V1036003,0,peso_replicado_do_domicilio_e_das_pessoas_203,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T541N0
PND2T542N0,V1036004,0,peso_replicado_do_domicilio_e_das_pessoas_204,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T542N0
PND2T543N0,V1036005,0,peso_replicado_do_domicilio_e_das_pessoas_205,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T543N0
PND2T544N0,V1036006,0,peso_replicado_do_domicilio_e_das_pessoas_206,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T544N0
PND2T545N0,V1036007,0,peso_replicado_do_domicilio_e_das_pessoas_207,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T545N0
PND2T546N0,V1036008,0,peso_replicado_do_domicilio_e_das_pessoas_208,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T546N0
PND2T547N0,V1036009,0,peso_replicado_do_domicilio_e_das_pessoas_209,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T547N0
PND2T548N0,V1036010,0,peso_replicado_do_domicilio_e_das_pessoas_210,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T548N0
PND2T549N0,V1036011,0,peso_replicado_do_domicilio_e_das_pessoas_211,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T549N0
PND2T550N0,V1036012,0,peso_replicado_do_domicilio_e_das_pessoas_212,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T550N0
PND2T551N0,V1036013,0,peso_replicado_do_domicilio_e_das_pessoas_213,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T551N0
PND2T552N0,V1036014,0,peso_replicado_do_domicilio_e_das_pessoas_214,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T552N0
PND2T553N0,V1036015,0,peso_replicado_do_domicilio_e_das_pessoas_215,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T553N0
PND2T554N0,V1036016,0,peso_replicado_do_domicilio_e_das_pessoas_216,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T554N0
PND2T555N0,V1036017,0,peso_replicado_do_domicilio_e_das_pessoas_217,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T555N0
PND2T556N0,V1036018,0,peso_replicado_do_domicilio_e_das_pessoas_218,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T556N0
PND2T557N0,V1036019,0,peso_replicado_do_domicilio_e_das_pessoas_219,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T557N0
PND2T558N0,V1036020,0,peso_replicado_do_domicilio_e_das_pessoas_220,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T558N0
PND2T559N0,V1036021,0,peso_replicado_do_domicilio_e_das_pessoas_221,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T559N0
PND2T560N0,V1036022,0,peso_replicado_do_domicilio_e_das_pessoas_222,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T560N0
PND2T561N0,V1036023,0,peso_replicado_do_domicilio_e_das_pessoas_223,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T561N0
PND2T562N0,V1036024,0,peso_replicado_do_domicilio_e_das_pessoas_224,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T562N0
PND2T563N0,V1036025,0,peso_replicado_do_domicilio_e_das_pessoas_225,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T563N0
PND2T564N0,V1036026,0,peso_replicado_do_domicilio_e_das_pessoas_226,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T564N0
PND2T565N0,V1036027,0,peso_replicado_do_domicilio_e_das_pessoas_227,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T565N0
PND2T566N0,V1036028,0,peso_replicado_do_domicilio_e_das_pessoas_228,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T566N0
PND2T567N0,V1036029,0,peso_replicado_do_domicilio_e_das_pessoas_229,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T567N0
PND2T568N0,V1036030,0,peso_replicado_do_domicilio_e_das_pessoas_230,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T568N0
PND2T569N0,V1036031,0,peso_replicado_do_domicilio_e_das_pessoas_231,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T569N0
PND2T570N0,V1036032,0,peso_replicado_do_domicilio_e_das_pessoas_232,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T570N0
PND2T571N0,V1036033,0,peso_replicado_do_domicilio_e_das_pessoas_233,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T571N0
PND2T572N0,V1036034,0,peso_replicado_do_domicilio_e_das_pessoas_234,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T572N0
PND2T573N0,V1036035,0,peso_replicado_do_domicilio_e_das_pessoas_235,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T573N0
PND2T574N0,V1036036,0,peso_replicado_do_domicilio_e_das_pessoas_236,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T574N0
PND2T575N0,V1036037,0,peso_replicado_do_domicilio_e_das_pessoas_237,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T575N0
PND2T576N0,V1036038,0,peso_replicado_do_domicilio_e_das_pessoas_238,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T576N0
PND2T577N0,V1036039,0,peso_replicado_do_domicilio_e_das_pessoas_239,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T577N0
PND2T578N0,V1036040,0,peso_replicado_do_domicilio_e_das_pessoas_240,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T578N0
PND2T579N0,V1036041,0,peso_replicado_do_domicilio_e_das_pessoas_241,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T579N0
PND2T580N0,V1036042,0,peso_replicado_do_domicilio_e_das_pessoas_242,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T580N0
PND2T581N0,V1036043,0,peso_replicado_do_domicilio_e_das_pessoas_243,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T581N0
PND2T582N0,V1036044,0,peso_replicado_do_domicilio_e_das_pessoas_244,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T582N0
PND2T583N0,V1036045,0,peso_replicado_do_domicilio_e_das_pessoas_245,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T583N0
PND2T584N0,V1036046,0,peso_replicado_do_domicilio_e_das_pessoas_246,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T584N0
PND2T585N0,V1036047,0,peso_replicado_do_domicilio_e_das_pessoas_247,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T585N0
PND2T586N0,V1036048,0,peso_replicado_do_domicilio_e_das_pessoas_248,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T586N0
PND2T587N0,V1036049,0,peso_replicado_do_domicilio_e_das_pessoas_249,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T587N0
PND2T588N0,V1036050,0,peso_replicado_do_domicilio_e_das_pessoas_250,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T588N0
PND2T589N0,V1036051,0,peso_replicado_do_domicilio_e_das_pessoas_251,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T589N0
PND2T590N0,V1036052,0,peso_replicado_do_domicilio_e_das_pessoas_252,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T590N0
PND2T591N0,V1036053,0,peso_replicado_do_domicilio_e_das_pessoas_253,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T591N0
PND2T592N0,V1036054,0,peso_replicado_do_domicilio_e_das_pessoas_254,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T592N0
PND2T593N0,V1036055,0,peso_replicado_do_domicilio_e_das_pessoas_255,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T593N0
PND2T594N0,V1036056,0,peso_replicado_do_domicilio_e_das_pessoas_256,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T594N0
PND2T595N0,V1036057,0,peso_replicado_do_domicilio_e_das_pessoas_257,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T595N0
PND2T596N0,V1036058,0,peso_replicado_do_domicilio_e_das_pessoas_258,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T596N0
PND2T597N0,V1036059,0,peso_replicado_do_domicilio_e_das_pessoas_259,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T597N0
PND2T598N0,V1036060,0,peso_replicado_do_domicilio_e_das_pessoas_260,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T598N0
PND2T599N0,V1036061,0,peso_replicado_do_domicilio_e_das_pessoas_261,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T599N0
PND2T600N0,V1036062,0,peso_replicado_do_domicilio_e_das_pessoas_262,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T600N0
PND2T601N0,V1036063,0,peso_replicado_do_domicilio_e_das_pessoas_263,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T601N0
PND2T602N0,V1036064,0,peso_replicado_do_domicilio_e_das_pessoas_264,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T602N0
PND2T603N0,V1036065,0,peso_replicado_do_domicilio_e_das_pessoas_265,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T603N0
PND2T604N0,V1036066,0,peso_replicado_do_domicilio_e_das_pessoas_266,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T604N0
PND2T605N0,V1036067,0,peso_replicado_do_domicilio_e_das_pessoas_267,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T605N0
PND2T606N0,V1036068,0,peso_replicado_do_domicilio_e_das_pessoas_268,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T606N0
PND2T607N0,V1036069,0,peso_replicado_do_domicilio_e_das_pessoas_269,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T607N0
PND2T608N0,V1036070,0,peso_replicado_do_domicilio_e_das_pessoas_270,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T608N0
PND2T609N0,V1036071,0,peso_replicado_do_domicilio_e_das_pessoas_271,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T609N0
PND2T610N0,V1036072,0,peso_replicado_do_domicilio_e_das_pessoas_272,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T610N0
PND2T611N0,V1036073,0,peso_replicado_do_domicilio_e_das_pessoas_273,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T611N0
PND2T612N0,V1036074,0,peso_replicado_do_domicilio_e_das_pessoas_274,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T612N0
PND2T613N0,V1036075,0,peso_replicado_do_domicilio_e_das_pessoas_275,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T613N0
PND2T614N0,V1036076,0,peso_replicado_do_domicilio_e_das_pessoas_276,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T614N0
PND2T615N0,V1036077,0,peso_replicado_do_domicilio_e_das_pessoas_277,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T615N0
PND2T616N0,V1036078,0,peso_replicado_do_domicilio_e_das_pessoas_278,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T616N0
PND2T617N0,V1036079,0,peso_replicado_do_domicilio_e_das_pessoas_279,REAL,Peso replicado do domicílio e das pessoas,,,,,PND2T617N0
